caseId,intensityMode,taskMode,method,dfMHz,PRP,chipLength,Ncoh,codeType,codeLength,nFreq,scanTimeSec,heightResolutionKm,integrationGainDb,observabilityScore,complexityCost,fixedErr
897,moderate,hEs,NSGA-II task-driven,0.17045193087103,0.00900138705888965,8e-06,22,barker,13,13,2.57439669884244,1.199169832,24.5636603312904,0.897404309377888,0.01375,0
897,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
897,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
897,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,18,1.728,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
898,moderate,weakEs,NSGA-II task-driven,0.184835884356375,0.00833555695589696,1.65969486691135e-05,34,barker,13,12,3.40090723800596,2.48782001840668,26.4542226934909,1,0.02125,0
898,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
898,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
898,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,18,8.064,2.398339664,28.0127801399814,1,0.1675,0
899,moderate,full_trace,NSGA-II task-driven,0.0524575768443488,0.00878911746188431,1.06211726210375e-05,12,barker,13,40,4.21877638170447,1.59207372345157,21.9312459835446,0.70937471311033,0.0075,0
899,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
899,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
899,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
900,moderate,balanced,NSGA-II task-driven,0.183571557555959,0.00710991658243552,8.14801053819592e-06,12,barker,13,12,1.02382798787071,1.22135605352783,21.9312459835446,0.70937471311033,0.0075,0
900,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
900,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
900,moderate,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
901,moderate,fast,NSGA-II task-driven,0.254746175638516,0.00674838877673605,1.85362036566888e-05,6,barker,13,5,0.202451663302082,2.77850702811366,18.9209460269048,0.494353287636057,0.00375,0
901,moderate,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
901,moderate,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
901,moderate,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
902,moderate,foEs,NSGA-II task-driven,0.02,0.00749437560644838,9.99368745600926e-06,6,barker,13,26,1.16912259460595,1.49801606346039,18.9209460269048,0.494353287636057,0.00375,0
902,moderate,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
902,moderate,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
902,moderate,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
903,moderate,hEs,NSGA-II task-driven,0.1,0.01,8e-06,16,barker,13,13,2.08,1.199169832,23.1806333496276,0.798616667830544,0.01,0
903,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
903,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
903,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
904,moderate,weakEs,NSGA-II task-driven,0.05867758931348,0.00839362202062739,1.59301441163727e-05,30,barker,13,21,5.28798187299526,2.38786853047081,25.910646070265,0.993617576447499,0.01875,0
904,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
904,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
904,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
905,moderate,full_trace,NSGA-II task-driven,0.0372796653547233,0.00856188386450867,8.95437487331696e-06,12,barker,13,33,3.39050601034543,1.34222702656256,21.9312459835446,0.70937471311033,0.0075,0
905,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
905,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
905,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
906,moderate,balanced,NSGA-II task-driven,0.10755304406129,0.00698404113819389,8.0008489973355e-06,10,barker,13,12,0.838084936583267,1.19929709349902,21.1394335230684,0.652816680219169,0.00625,0
906,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
906,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
906,moderate,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
907,moderate,fast,NSGA-II task-driven,0.264204434553732,0.00673971588348726,2.3480769275726e-05,6,barker,13,5,0.202191476504618,3.51967876845038,18.9209460269048,0.494353287636057,0.00375,0
907,moderate,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
907,moderate,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
907,moderate,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
908,moderate,foEs,NSGA-II task-driven,0.02,0.00766821122258769,8e-06,6,barker,13,26,1.19624095072368,1.199169832,18.9209460269048,0.494353287636057,0.00375,0
908,moderate,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
908,moderate,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
908,moderate,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
909,moderate,hEs,NSGA-II task-driven,0.0983396314501954,0.00854615836576682,8.0726329569889e-06,16,barker,13,13,1.7776009400795,1.21005723835376,23.1806333496276,0.798616667830544,0.01,0
909,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
909,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
909,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
910,moderate,weakEs,NSGA-II task-driven,0.103931367708085,0.00980354996280244,1.44671137587322e-05,36,barker,13,12,4.23513358393065,2.16856579694797,26.7024585307412,1,0.0225,0
910,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
910,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
910,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
911,moderate,full_trace,NSGA-II task-driven,0.0410282585620147,0.00696550090617128,1.089595081278e-05,14,barker,13,30,2.92551038059194,1.63326193820521,22.6007138798507,0.757193848560768,0.00875,0
911,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
911,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
911,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
912,moderate,balanced,NSGA-II task-driven,0.106566476709769,0.00768580675473123,8.10888279632415e-06,10,barker,13,12,0.922296810567747,1.21549095257197,21.1394335230684,0.652816680219169,0.00625,0
912,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
912,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
912,moderate,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
913,moderate,fast,NSGA-II task-driven,0.242099951666635,0.00669854435856177,1.87557339474166e-05,6,barker,13,5,0.200956330756853,2.81141379084503,18.9209460269048,0.494353287636057,0.00375,0
913,moderate,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
913,moderate,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
913,moderate,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
914,moderate,foEs,NSGA-II task-driven,0.02,0.00735937737202031,1.45893010907047e-05,6,barker,13,26,1.14806287003517,2.18688121724223,18.9209460269048,0.494353287636057,0.00375,0
914,moderate,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
914,moderate,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
914,moderate,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
915,moderate,hEs,NSGA-II task-driven,0.1,0.01,8e-06,10,barker,13,13,1.3,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
915,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
915,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
915,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
916,moderate,weakEs,NSGA-II task-driven,0.0942697590484342,0.00754762667877094,1.84422950643468e-05,28,complementary,16,13,5.49467222214525,2.76443048425089,28.0127801399814,1,0.1675,0
916,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
916,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
916,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
917,moderate,full_trace,NSGA-II task-driven,0.05,0.008,1.2e-05,28,barker,13,25,5.6,1.798754748,25.6110138364906,0.97221527403504,0.0175,0
917,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
917,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
917,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
918,moderate,balanced,NSGA-II task-driven,0.107843759547496,0.00727734147108149,8.21413110323214e-06,12,barker,13,12,1.04793717183574,1.23126727688611,21.9312459835446,0.70937471311033,0.0075,0
918,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
918,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
918,moderate,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
919,moderate,fast,NSGA-II task-driven,0.269505258252102,0.00672514059565798,1.93512009012769e-05,6,barker,13,5,0.201754217869739,2.90067204172281,18.9209460269048,0.494353287636057,0.00375,0
919,moderate,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
919,moderate,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
919,moderate,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
920,moderate,foEs,NSGA-II task-driven,0.02,0.00702768301124813,1.32858293313883e-05,8,barker,13,26,1.46175806633961,1.9914957159127,20.1703333929878,0.583595242356272,0.005,0
920,moderate,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
920,moderate,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
920,moderate,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
921,moderate,hEs,NSGA-II task-driven,0.0672023706341046,0.00931340514815565,8e-06,12,barker,13,18,2.01169551200162,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
921,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
921,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
921,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
922,moderate,weakEs,NSGA-II task-driven,0.0948212676802036,0.00742222872254914,1.49296182788782e-05,36,barker,13,13,3.473603042153,2.23789348041331,26.7024585307412,1,0.0225,0
922,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
922,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
922,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
923,moderate,full_trace,NSGA-II task-driven,0.0493818787900288,0.00801129709438275,1.28727197741408e-05,14,barker,13,25,2.80395398303396,1.92957215111744,22.6007138798507,0.757193848560768,0.00875,0
923,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
923,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
923,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
924,moderate,balanced,NSGA-II task-driven,0.102142121253349,0.00718645580343829,8.07819691513174e-06,10,barker,13,12,0.862374696412594,1.21089125469768,21.1394335230684,0.652816680219169,0.00625,0
924,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
924,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
924,moderate,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,11,1.408,2.398339664,23.1806333496276,0.798616667830544,0.01,0
925,moderate,fast,NSGA-II task-driven,0.261868353287024,0.00693681322788021,1.08023894920108e-05,6,barker,13,5,0.208104396836406,1.61923744904164,18.9209460269048,0.494353287636057,0.00375,0
925,moderate,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
925,moderate,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
925,moderate,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
926,moderate,foEs,NSGA-II task-driven,0.02,0.00795187699956941,1.47796692009799e-05,6,barker,13,26,1.24049281193283,2.21541667909434,18.9209460269048,0.494353287636057,0.00375,0
926,moderate,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
926,moderate,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
926,moderate,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
927,moderate,hEs,NSGA-II task-driven,0.1,0.01,8e-06,10,complementary,16,13,2.6,1.199169832,23.5411998265593,0.824371416182804,0.15625,0
927,moderate,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
927,moderate,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
927,moderate,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,11,1.056,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
928,moderate,weakEs,NSGA-II task-driven,0.108249601247536,0.0090468473262011,8e-06,28,barker,13,12,3.03974070160357,1.199169832,25.6110138364906,0.97221527403504,0.0175,0
928,moderate,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
928,moderate,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
928,moderate,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,11,4.928,2.398339664,28.0127801399814,1,0.1675,0
929,moderate,full_trace,NSGA-II task-driven,0.02,0.00800087527661799,8e-06,12,barker,13,61,5.85664070248437,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
929,moderate,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
929,moderate,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
929,moderate,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,25,3.2,2.098547206,23.1806333496276,0.798616667830544,0.01,0
930,moderate,balanced,NSGA-II task-driven,0.106970640929068,0.00847151115855747,8.19074006896028e-06,10,barker,13,12,1.0165813390269,1.22776104905635,21.1394335230684,0.652816680219169,0.00625,0
930,moderate,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,13,1.664,2.99792458,23.1806333496276,0.798616667830544,0.01,0
930,moderate,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6
